代码,total_weight,total_weight_pct,appear_in,159338成分股,159691成分股,159801成分股,159841成分股,159850成分股,510050成分股,510300成分股,512690成分股,512760成分股,513600成分股,513980成分股,515790成分股
688256.SH,0.026677427960096874,2.6677,3,0.0,0.0,0.115843304932172,0.0,0.0,0.0516906462624485,0.0,0.0,0.152595184326542,0.0,0.0,0.0
600519.SH,0.02640695504209222,2.6407,4,0.043222505570084106,0.0,0.0,0.0,0.0,0.10535914076733499,0.0360642936861466,0.132237520481541,0.0,0.0,0.0,0.0
0700.HK,0.02533287923313474,2.5333,3,0.0,0.0,0.0,0.0,0.0893566807567169,0.0,0.0,0.0,0.0,0.110721397640368,0.10391647240053199,0.0
9988.HK,0.024259374539851032,2.4259,3,0.0,0.0,0.0,0.0,0.0900416994101874,0.0,0.0,0.0,0.0,0.09696086355402,0.10410993151400501,0.0
688981.SH,0.019559141041989206,1.9559,5,0.010081054276586,0.0,0.100964487751349,0.0,0.0,0.024573568852637503,0.00841149991888527,0.0,0.09067908170441269,0.0,0.0,0.0
0941.HK,0.019035778093272025,1.9036,3,0.0,0.1467069349958,0.0,0.0,0.048405621693361,0.0,0.0,0.0,0.0,0.033316780430103304,0.0,0.0
1810.HK,0.018786476246473473,1.8786,3,0.0,0.0,0.0,0.0,0.0758217283194516,0.0,0.0,0.0,0.0,0.0607694367685105,0.0888465498697196,0.0
688041.SH,0.018512454778810507,1.8512,5,0.0122373480982654,0.0,0.10027665338186599,0.0,0.0,0.022372311552139798,0.01021068329877,0.0,0.07705246101468491,0.0,0.0,0.0
300059.SZ,0.016141585354099215,1.6142,3,0.013441405702114599,0.0,0.0,0.164836535362453,0.0,0.0,0.015421083184623,0.0,0.0,0.0,0.0,0.0
600030.SH,0.015963707219431123,1.5964,4,0.010952473398437901,0.0,0.0,0.135405893975701,0.0,0.0322597683469336,0.012946350912101,0.0,0.0,0.0,0.0,0.0
0883.HK,0.014001703013885381,1.4002,3,0.0,0.12067430351436499,0.0,0.0,0.028051203695931698,0.0,0.0,0.0,0.0,0.019294928956327898,0.0,0.0
000858.SZ,0.013608593665331396,1.3609,3,0.00377351418793899,0.0,0.0,0.0,0.0,0.0,0.00944571274439478,0.150083897051643,0.0,0.0,0.0,0.0
002371.SZ,0.012963001282541521,1.2963,4,0.011063743313190499,0.0,0.0755498076063284,0.0,0.0,0.0,0.00923144280629607,0.0,0.0597110216646833,0.0,0.0,0.0
3690.HK,0.012775248322525032,1.2775,3,0.0,0.0,0.0,0.0,0.0511149753327018,0.0,0.0,0.0,0.0,0.0403839198812014,0.061804084656397196,0.0
688008.SH,0.012378293106407805,1.2378,5,0.00727470990029923,0.0,0.0695464532140661,0.0,0.0,0.0132996197406528,0.00606992285304943,0.0,0.0523488115688261,0.0,0.0,0.0
000568.SZ,0.011764122259701856,1.1764,3,0.0039778994524056095,0.0,0.0,0.0,0.0,0.0,0.00331910730794866,0.133872460356068,0.0,0.0,0.0,0.0
601211.SH,0.011598906579563133,1.1599,3,0.0,0.0,0.0,0.104073653676378,0.0,0.025032521007053797,0.0100807042713258,0.0,0.0,0.0,0.0,0.0
600809.SH,0.011488039732661817,1.1488,3,0.0,0.0,0.0,0.0,0.0,0.00715908259532804,0.0049010888919727704,0.125796305304641,0.0,0.0,0.0,0.0
300274.SZ,0.011373954451939039,1.1374,3,0.005809460812346509,0.0,0.0,0.0,0.0,0.0,0.00727100724950696,0.0,0.0,0.0,0.0,0.123406985361415
1211.HK,0.011217909515626732,1.1218,3,0.0,0.0,0.0,0.0,0.0359699287425617,0.0,0.0,0.0,0.0,0.0247811207020791,0.07386386474288,0.0
603501.SH,0.011092529044602173,1.1093,5,0.00425168200581005,0.0,0.06387261947323081,0.0,0.0,0.015545844359545799,0.0035475478918965395,0.0,0.045892654804742895,0.0,0.0,0.0
0939.HK,0.010358492717645933,1.0358,2,0.0,0.0,0.0,0.0,0.0736345820149793,0.0,0.0,0.0,0.0,0.05066733059677189,0.0,0.0
601318.SH,0.009830556369339216,0.9831,3,0.0239856942027496,0.0,0.0,0.0,0.0,0.0668200076016181,0.0271609746277029,0.0,0.0,0.0,0.0,0.0
2328.HK,0.009439462353096267,0.9439,2,0.0,0.102462453283942,0.0,0.0,0.010811094953213201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603986.SH,0.009283566933788932,0.9284,4,0.0051207586031409204,0.0,0.055948127690852,0.0,0.0,0.0,0.00427269404500597,0.0,0.0460612228664683,0.0,0.0,0.0
0981.HK,0.009211108818867966,0.9211,3,0.0,0.0,0.0,0.0,0.0258211760311625,0.0,0.0,0.0,0.0,0.0177493426162451,0.066962787179008,0.0
601012.SH,0.00918404008640529,0.9184,4,0.00400103188205155,0.0,0.0,0.0,0.0,0.0109720256884728,0.00417301088110144,0.0,0.0,0.0,0.0,0.0910624125852377
688012.SH,0.008520572128562989,0.8521,4,0.0,0.0,0.0535551039309734,0.0,0.0,0.00796563925861026,0.00545325543713022,0.0,0.035272866916042,0.0,0.0,0.0
600036.SH,0.008053334353097283,0.8053,3,0.0196678358792183,0.0,0.0,0.0,0.0,0.055433283310165705,0.0215388930477834,0.0,0.0,0.0,0.0,0.0
000100.SZ,0.008014460853542089,0.8014,3,0.00349446095436206,0.0,0.0,0.0,0.0,0.0,0.0040371681381335,0.0,0.0,0.0,0.0,0.0886419011500095
0016.HK,0.007951682213047335,0.7952,2,0.0,0.0870499342673776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00837025228919041,0.0,0.0
1024.HK,0.007159047877425258,0.7159,3,0.0,0.0,0.0,0.0,0.020001717578177904,0.0,0.0,0.0,0.0,0.0174191326040359,0.0484877243468893,0.0
0992.HK,0.007133255432834857,0.7133,4,0.0,0.0514694317260635,0.0,0.0,0.008015181029516219,0.0,0.0,0.0,0.0,0.00553024456237228,0.0205842078760663,0.0
0005.HK,0.006694878365050049,0.6695,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08033854038060059,0.0,0.0
601899.SH,0.006314140393686166,0.6314,3,0.0149915713039575,0.0,0.0,0.0,0.0,0.043504096130134,0.0172740172901425,0.0,0.0,0.0,0.0,0.0
600089.SH,0.006225911178272317,0.6226,3,0.00258614707130264,0.0,0.0,0.0,0.0,0.0,0.0032367709691353604,0.0,0.0,0.0,0.0,0.0688880160988298
0857.HK,0.00622147535870172,0.6221,3,0.0,0.0501378780118536,0.0,0.0,0.0145298590749535,0.0,0.0,0.0,0.0,0.00998996721761355,0.0,0.0
1398.HK,0.005998616341612799,0.5999,2,0.0,0.0,0.0,0.0,0.0426762780990305,0.0,0.0,0.0,0.0,0.0293071180003231,0.0,0.0
601166.SH,0.005648539868182741,0.5649,3,0.013411245698905401,0.0,0.0,0.0,0.0,0.0389181434207638,0.015453089298523699,0.0,0.0,0.0,0.0,0.0
600900.SH,0.005331161545320949,0.5331,3,0.0130197512883153,0.0,0.0,0.0,0.0,0.0366958299949858,0.014258357260550301,0.0,0.0,0.0,0.0,0.0
300750.SZ,0.0053201370437221665,0.532,2,0.026704779540625098,0.0,0.0,0.0,0.0,0.0,0.0371368649840409,0.0,0.0,0.0,0.0,0.0
002304.SZ,0.005112290047917844,0.5112,2,0.0,0.0,0.0,0.0,0.0,0.0,0.00180431413096804,0.0595431664440461,0.0,0.0,0.0,0.0
600438.SH,0.005076829751449475,0.5077,3,0.00198353263824774,0.0,0.0,0.0,0.0,0.0,0.00275838951098567,0.0,0.0,0.0,0.0,0.0561800348681603
0006.HK,0.0050352951402337755,0.5035,2,0.0,0.0560544123638712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043691293189341,0.0,0.0
1088.HK,0.004880913877770266,0.4881,3,0.0,0.0411380768005938,0.0,0.0,0.010334653993238001,0.0,0.0,0.0,0.0,0.00709823573941139,0.0,0.0
2318.HK,0.0048177725659542,0.4818,2,0.0,0.0,0.0,0.0,0.0342490618449472,0.0,0.0,0.0,0.0,0.0235642089465032,0.0,0.0
600276.SH,0.004756562201425166,0.4757,3,0.0120083663263271,0.0,0.0,0.0,0.0,0.0317108815557265,0.013359498535048399,0.0,0.0,0.0,0.0,0.0
600584.SH,0.004643192030454015,0.4643,4,0.0024098721010893,0.0,0.029620867295155298,0.0,0.0,0.0,0.00201076578170169,0.0,0.0216767991875019,0.0,0.0,0.0
002049.SZ,0.004638114420700185,0.4638,4,0.00240723676100306,0.0,0.0295884750951971,0.0,0.0,0.0,0.0020085668883802698,0.0,0.0216530943038218,0.0,0.0,0.0
3988.HK,0.0045687354299187004,0.4569,2,0.0,0.0,0.0,0.0,0.0324610322013888,0.0,0.0,0.0,0.0,0.022363792957635603,0.0,0.0
603893.SH,0.004393672144138542,0.4394,2,0.0,0.0,0.0280720402527071,0.0,0.0,0.0,0.0,0.0,0.0246520254769554,0.0,0.0,0.0
601688.SH,0.0043803267986856345,0.438,2,0.0,0.0,0.0,0.0478692843429885,0.0,0.0,0.0046946372412391205,0.0,0.0,0.0,0.0,0.0
603259.SH,0.004380259285719575,0.438,3,0.0098017082274439,0.0,0.0,0.0,0.0,0.0318568468987718,0.0109045563024192,0.0,0.0,0.0,0.0,0.0
1093.HK,0.004369016615828599,0.4369,3,0.0,0.038897353209579405,0.0,0.0,0.008018558367422511,0.0,0.0,0.0,0.0,0.00551228781294127,0.0,0.0
603369.SH,0.004250842500039026,0.4251,2,0.0,0.0,0.0,0.0,0.0,0.0,0.00104813914987852,0.0499619708505898,0.0,0.0,0.0,0.0
0003.HK,0.004143932728154187,0.4144,2,0.0,0.0449185402599289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004808652477921341,0.0,0.0
2015.HK,0.004143151431557855,0.4143,3,0.0,0.0,0.0,0.0,0.01151086361305,0.0,0.0,0.0,0.0,0.00793766492079356,0.0302692886448507,0.0
1299.HK,0.004097056182905774,0.4097,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04916467419486929,0.0,0.0
601398.SH,0.004053462511075913,0.4053,3,0.00972440491824736,0.0,0.0,0.0,0.0,0.0279182808209034,0.010998864393760199,0.0,0.0,0.0,0.0,0.0
9868.HK,0.0038967280423287164,0.3897,2,0.0,0.0,0.0,0.0,0.0121099718489334,0.0,0.0,0.0,0.0,0.0,0.0346507646590112,0.0
600703.SH,0.0038234896848952826,0.3823,2,0.0,0.0,0.025982943307251597,0.0,0.0,0.0,0.0,0.0,0.0198989329114918,0.0,0.0,0.0
000596.SZ,0.003816352803003633,0.3816,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0457962336360436,0.0,0.0,0.0,0.0
0175.HK,0.0036044897313401176,0.3604,3,0.0,0.0,0.0,0.0,0.0107122462790406,0.0,0.0,0.0,0.0,0.0071762478741825095,0.025365382622858302,0.0
601288.SH,0.0035076060987005338,0.3508,3,0.0084638339103264,0.0,0.0,0.0,0.0,0.0241538738809472,0.00947356539313281,0.0,0.0,0.0,0.0,0.0
2269.HK,0.0033648887398803114,0.3365,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00825880195112574,0.032119862927438,0.0
1801.HK,0.0032952083654282,0.3295,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0395425003851384,0.0
002156.SZ,0.003291847499039901,0.3292,3,0.00204268138240571,0.0,0.0209229617508104,0.0,0.0,0.0,0.0,0.0,0.0165365268552627,0.0,0.0,0.0
600600.SH,0.003251797816712699,0.3252,2,0.0,0.0,0.0,0.0,0.0,0.0,0.00169656835821829,0.0373250054423341,0.0,0.0,0.0,0.0
688072.SH,0.0030345644916972164,0.3035,2,0.0,0.0,0.0157146159204863,0.0,0.0,0.0,0.0,0.0,0.0207001579798803,0.0,0.0,0.0
601328.SH,0.0030019495743944125,0.3002,3,0.00715816930537413,0.0,0.0,0.0,0.0,0.0207845369526077,0.00808068863475112,0.0,0.0,0.0,0.0,0.0
688126.SH,0.0029231850954035245,0.2923,4,0.00124973683201083,0.0,0.018774679057283,0.0,0.0,0.0,0.00156414611597257,0.0,0.0134896591395759,0.0,0.0,0.0
600460.SH,0.0029162156922538417,0.2916,4,0.000932031943835632,0.0,0.019093402308724097,0.0,0.0,0.0,0.0015553505426868699,0.0,0.0134138035117995,0.0,0.0,0.0
600999.SH,0.0028656779073920695,0.2866,2,0.0,0.0,0.0,0.031630722663639796,0.0,0.0,0.0027574122250650403,0.0,0.0,0.0,0.0,0.0
300782.SZ,0.002853754093483492,0.2854,4,0.00243563987082149,0.0,0.016631995015600202,0.0,0.0,0.0,0.00203226607195561,0.0,0.0131451481634246,0.0,0.0,0.0
600745.SH,0.0028026550950611007,0.2803,3,0.0012541290654879101,0.0,0.0188406631683091,0.0,0.0,0.0,0.0,0.0,0.0135370689069362,0.0,0.0,0.0
0388.HK,0.0027908595649333,0.2791,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0334903147791996,0.0,0.0
600887.SH,0.002782438684568035,0.2782,3,0.006622316821170799,0.0,0.0,0.0,0.0,0.0191692823251672,0.00759766506847842,0.0,0.0,0.0,0.0,0.0
000776.SZ,0.002751162513431959,0.2751,2,0.0,0.0,0.0,0.0303667269236698,0.0,0.0,0.00264722323751371,0.0,0.0,0.0,0.0,0.0
300661.SZ,0.0026575113258142788,0.2658,4,0.0022681493675622997,0.0,0.0154882704244818,0.0,0.0,0.0,0.00189251418530514,0.0,0.012241201932422102,0.0,0.0,0.0
300308.SZ,0.0026445858932264915,0.2645,2,0.0118912401002718,0.0,0.0,0.0,0.0,0.0,0.0198437906184461,0.0,0.0,0.0,0.0,0.0
300757.SZ,0.0025383973323428585,0.2538,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030460767988114302
300502.SZ,0.0025299719761597834,0.253,2,0.0113758847056281,0.0,0.0,0.0,0.0,0.0,0.018983779008289303,0.0,0.0,0.0,0.0,0.0
601877.SH,0.0025231162847843655,0.2523,3,0.000816955426736228,0.0,0.0,0.0,0.0,0.0,0.00136331385928256,0.0,0.0,0.0,0.0,0.0280971261313936
300316.SZ,0.0024521013522134376,0.2452,4,0.000891916211411667,0.0,0.00974485343929182,0.0,0.0,0.0,0.000744203228561767,0.0,0.0,0.0,0.0,0.018044243347296
600958.SH,0.00244818281986905,0.2448,2,0.0,0.0,0.0,0.0268956432785415,0.0,0.0,0.0024825505598871003,0.0,0.0,0.0,0.0,0.0
301269.SZ,0.002441033286627683,0.2441,2,0.0,0.0,0.0155962444243426,0.0,0.0,0.0,0.0,0.0,0.0136961550151896,0.0,0.0,0.0
000333.SZ,0.002440390752568075,0.244,2,0.0130062817723189,0.0,0.0,0.0,0.0,0.0,0.016278407258498,0.0,0.0,0.0,0.0,0.0
2688.HK,0.0024225561937357143,0.2423,3,0.0,0.0202702569527488,0.0,0.0,0.00573241569178462,0.0,0.0,0.0,0.0,0.00306800168029515,0.0,0.0
6618.HK,0.002409866704528125,0.241,3,0.0,0.0,0.0,0.0,0.00650093237862338,0.0,0.0,0.0,0.0,0.00445379497374832,0.0179636731019658,0.0
688120.SH,0.0024066710488236166,0.2407,2,0.0,0.0,0.015376697291292301,0.0,0.0,0.0,0.0,0.0,0.0135033552945911,0.0,0.0,0.0
300724.SZ,0.002398805583994545,0.2399,2,0.00316592189027674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025619745117657803
601816.SH,0.002397697253883407,0.2398,3,0.00569877652872418,0.0,0.0,0.0,0.0,0.0165194224911538,0.0065541680267229094,0.0,0.0,0.0,0.0,0.0
002185.SZ,0.0023883297585861425,0.2388,3,0.0010453515675442101,0.0,0.0157042184242035,0.0,0.0,0.0,0.0,0.0,0.011910387111286001,0.0,0.0,0.0
1038.HK,0.00235896641601815,0.2359,2,0.0,0.0262517988832353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020557981089825,0.0,0.0
1530.HK,0.0023553150939804165,0.2355,2,0.0,0.015669592840677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012594188287088,0.0
3968.HK,0.002327598839301808,0.2328,2,0.0,0.0,0.0,0.0,0.016535446389180797,0.0,0.0,0.0,0.0,0.0113957396824409,0.0,0.0
002129.SZ,0.0022884911124140305,0.2288,3,0.00097917524982292,0.0,0.0,0.0,0.0,0.0,0.00122551654447335,0.0,0.0,0.0,0.0,0.0252572015546721
000729.SZ,0.0022468105234584746,0.2247,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0269617262815017,0.0,0.0,0.0,0.0
688047.SH,0.0022373117481029083,0.2237,2,0.0,0.0,0.0115860100887706,0.0,0.0,0.0,0.0,0.0,0.0152617308884643,0.0,0.0,0.0
2628.HK,0.0022282473943877165,0.2228,2,0.0,0.0,0.0,0.0,0.0158184857993605,0.0,0.0,0.0,0.0,0.010920482933292099,0.0,0.0
9999.HK,0.0022113522005450166,0.2211,1,0.0,0.0,0.0,0.0,0.0265362264065402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605117.SH,0.0021732608220559587,0.2173,3,0.0018664064121923702,0.0,0.0,0.0,0.0,0.0,0.00155730511452814,0.0,0.0,0.0,0.0,0.022655418337950997
002459.SZ,0.002117407861402826,0.2117,3,0.00111738419656826,0.0,0.0,0.0,0.0,0.0,0.000932330768283554,0.0,0.0,0.0,0.0,0.0233591793719821
000799.SZ,0.0021172098101170413,0.2117,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0254065177214045,0.0,0.0,0.0,0.0
688396.SH,0.0020717640929988727,0.2072,3,0.0,0.0,0.0125561764727054,0.0,0.0,0.0,0.0012785343056676702,0.0,0.0110264583376134,0.0,0.0,0.0
600702.SH,0.002070923841066525,0.2071,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0248510860927983,0.0,0.0,0.0,0.0
9926.HK,0.0020681216170622,0.2068,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0248174594047464,0.0
601601.SH,0.0020479885584796715,0.2048,3,0.0046381985517927795,0.0,0.0,0.0,0.0,0.0141325857814053,0.00580507836855798,0.0,0.0,0.0,0.0,0.0
688521.SH,0.0020149151128115413,0.2015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0241789813537385,0.0,0.0,0.0
000166.SZ,0.00201206604221535,0.2012,2,0.0,0.0,0.0,0.0220260366306526,0.0,0.0,0.0021187558759315998,0.0,0.0,0.0,0.0,0.0
600309.SH,0.0019900171062728557,0.199,3,0.00404202606117093,0.0,0.0,0.0,0.0,0.0147792586459484,0.0050589205681549395,0.0,0.0,0.0,0.0,0.0
2899.HK,0.001988899936379974,0.1989,2,0.0,0.0,0.0,0.0,0.014138304500080601,0.0,0.0,0.0,0.0,0.00972849473647909,0.0,0.0
601995.SH,0.0019774853396038817,0.1977,2,0.0,0.0,0.0,0.0218270483877748,0.0,0.0,0.00190277568747178,0.0,0.0,0.0,0.0,0.0
600031.SH,0.00197663353062257,0.1977,3,0.00495678188666339,0.0,0.0,0.0,0.0,0.0135929779606607,0.00516984252014675,0.0,0.0,0.0,0.0,0.0
601088.SH,0.0019600698577368573,0.196,3,0.00443908396749864,0.0,0.0,0.0,0.0,0.013525883866547,0.00555587045879665,0.0,0.0,0.0,0.0,0.0
300223.SZ,0.0019369823521165348,0.1937,3,0.00231031480894224,0.0,0.0126209608726219,0.0,0.0,0.0,0.0,0.0,0.008312512543834279,0.0,0.0,0.0
688223.SH,0.0019201373989899257,0.192,3,0.000833060282818842,0.0,0.0,0.0,0.0,0.0,0.000973132455469967,0.0,0.0,0.0,0.0,0.0212354560495903
002594.SZ,0.0019197994529484273,0.192,2,0.009636560248705829,0.0,0.0,0.0,0.0,0.0,0.0134010331866753,0.0,0.0,0.0,0.0,0.0
2382.HK,0.0019050038237820627,0.1905,3,0.0,0.0,0.0,0.0,0.00529296790531936,0.0,0.0,0.0,0.0,0.00364265488457739,0.013924423095488001,0.0
0836.HK,0.0019048010863809998,0.1905,2,0.0,0.0205555230185254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023020900180466,0.0,0.0
300474.SZ,0.00189259117495632,0.1893,2,0.0,0.0,0.0136927027971664,0.0,0.0,0.0,0.0,0.0,0.00901839130230944,0.0,0.0,0.0
601377.SH,0.001884990403453753,0.1885,2,0.0,0.0,0.0,0.0206555401409734,0.0,0.0,0.00196434470047164,0.0,0.0,0.0,0.0,0.0
002568.SZ,0.0018638314569598747,0.1864,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022365977483518498,0.0,0.0,0.0,0.0
601728.SH,0.0018461415179141516,0.1846,3,0.00443908396749864,0.0,0.0,0.0,0.0,0.0127143308345542,0.0050002834129169805,0.0,0.0,0.0,0.0,0.0
601668.SH,0.0018020162558668998,0.1802,3,0.0042329418096411905,0.0,0.0,0.0,0.0,0.012500914513915799,0.00489033874684581,0.0,0.0,0.0,0.0,0.0
688599.SH,0.001784327048506535,0.1784,3,0.000970390782868767,0.0,0.0,0.0,0.0,0.0,0.0008096813852441551,0.0,0.0,0.0,0.0,0.0196318524139655
688303.SH,0.0017261758505404616,0.1726,3,0.00179613067655915,0.0,0.0,0.0,0.0,0.0,0.000749333979645089,0.0,0.0,0.0,0.0,0.0181686455502813
002335.SZ,0.0016974976793065252,0.1697,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020369972151678302
2020.HK,0.0016929308373354623,0.1693,2,0.0,0.0,0.0,0.0,0.0120477914148862,0.0,0.0,0.0,0.0,0.008267378633139349,0.0,0.0
002736.SZ,0.0016773165173484118,0.1677,2,0.0,0.0,0.0,0.0183503594400303,0.0,0.0,0.0017774387681506402,0.0,0.0,0.0,0.0,0.0
600941.SH,0.00165130948332039,0.1651,3,0.00313283373141609,0.0,0.0,0.0,0.0,0.0114548890360042,0.005227991032424389,0.0,0.0,0.0,0.0,0.0
688249.SH,0.0016509320447895856,0.1651,2,0.0,0.0,0.0119443238068273,0.0,0.0,0.0,0.0,0.0,0.00786686073064773,0.0,0.0,0.0
600132.SH,0.0016444956874914667,0.1644,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0197339482498976,0.0,0.0,0.0,0.0
601881.SH,0.0016395579558653132,0.164,2,0.0,0.0,0.0,0.0178921259511498,0.0,0.0,0.00178256951923396,0.0,0.0,0.0,0.0,0.0
600559.SH,0.0016376274469226831,0.1638,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019651529363072198,0.0,0.0,0.0,0.0
9618.HK,0.0015738919788161082,0.1574,1,0.0,0.0,0.0,0.0,0.0188867037457933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601162.SH,0.0015578070187730916,0.1558,1,0.0,0.0,0.0,0.0186936842252771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3606.HK,0.0015521747234767,0.1552,1,0.0,0.0186260966817204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603589.SH,0.0015480417003732997,0.1548,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0185765004044796,0.0,0.0,0.0,0.0
600690.SH,0.0015353850468478266,0.1535,3,0.00379928195767117,0.0,0.0,0.0,0.0,0.0101872389174297,0.0044380996870730495,0.0,0.0,0.0,0.0,0.0
300763.SZ,0.0015350847054807848,0.1535,2,0.0020259908951928197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163950255705766
601857.SH,0.0015329517118737473,0.1533,3,0.00357059300129805,0.0,0.0,0.0,0.0,0.0105687473568317,0.00425608018435522,0.0,0.0,0.0,0.0,0.0
601788.SH,0.001512821989388795,0.1513,2,0.0,0.0,0.0,0.0166981964938832,0.0,0.0,0.0014556673787823398,0.0,0.0,0.0,0.0,0.0
601555.SH,0.0015029217639887333,0.1503,1,0.0,0.0,0.0,0.0180350611678648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601127.SH,0.001499938142740494,0.15,3,0.00421332316677691,0.0,0.0,0.0,0.0,0.0102703927681132,0.0035155417779958197,0.0,0.0,0.0,0.0,0.0
601919.SH,0.0014950563713685334,0.1495,3,0.00355829474756224,0.0,0.0,0.0,0.0,0.010300014096897401,0.00408236761196276,0.0,0.0,0.0,0.0,0.0
002475.SZ,0.001492320537197849,0.1492,2,0.00795345638029012,0.0,0.0,0.0,0.0,0.0,0.00995439006608407,0.0,0.0,0.0,0.0,0.0
603993.SH,0.0014727124155580792,0.1473,3,0.0035656151366907003,0.0,0.0,0.0,0.0,0.0101401302981583,0.00396680355184795,0.0,0.0,0.0,0.0,0.0
601766.SH,0.0014560459204385006,0.1456,3,0.00355595222304113,0.0,0.0,0.0,0.0,0.0100223587499799,0.00389424007224098,0.0,0.0,0.0,0.0,0.0
601066.SH,0.0014254754361243192,0.1425,2,0.0,0.0,0.0,0.0157340844438839,0.0,0.0,0.0013716207896079299,0.0,0.0,0.0,0.0,0.0
601901.SH,0.001419833225310059,0.142,2,0.0,0.0,0.0,0.0155757346449741,0.0,0.0,0.0014622640587466098,0.0,0.0,0.0,0.0,0.0
600150.SH,0.0014121204043735017,0.1412,3,0.00341891453855634,0.0,0.0,0.0,0.0,0.00972293351082338,0.0038035968031022997,0.0,0.0,0.0,0.0,0.0
0019.HK,0.0013966979716696917,0.1397,1,0.0,0.0167603756600363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1929.HK,0.0013913307570900559,0.1391,2,0.0,0.0148401425985405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00185582648654017,0.0,0.0
600050.SH,0.0013882594527850466,0.1388,3,0.0033380974425781403,0.0,0.0,0.0,0.0,0.00956090841120828,0.0037601075796341397,0.0,0.0,0.0,0.0,0.0
601878.SH,0.0013856594184555224,0.1386,2,0.0,0.0,0.0,0.0151595409257157,0.0,0.0,0.00146837209575057,0.0,0.0,0.0,0.0,0.0
603198.SH,0.0013482654855681833,0.1348,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161791858268182,0.0,0.0,0.0,0.0
600406.SH,0.0013422473889732564,0.1342,3,0.0031624081034950804,0.0,0.0,0.0,0.0,0.00925041978419256,0.0036941407799914398,0.0,0.0,0.0,0.0,0.0
002797.SZ,0.0013356969026031918,0.1336,1,0.0,0.0,0.0,0.0160283628312383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6160.HK,0.0013246368923747081,0.1325,1,0.0,0.0,0.0,0.0,0.0158956427084965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0386.HK,0.001310994140762049,0.1311,2,0.0,0.0,0.0,0.0,0.009318991004802159,0.0,0.0,0.0,0.0,0.00641293868434243,0.0,0.0
600028.SH,0.0013002842770216464,0.13,3,0.00317119257044923,0.0,0.0,0.0,0.0,0.008950637661556689,0.0034815810922538396,0.0,0.0,0.0,0.0,0.0
600732.SH,0.0012873653370835667,0.1287,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0154483840450028
6186.HK,0.0012834333236942416,0.1283,1,0.0,0.015401199884330901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1109.HK,0.0012824978808857693,0.1282,2,0.0,0.0,0.0,0.0,0.00910510606602558,0.0,0.0,0.0,0.0,0.00628486850460365,0.0,0.0
9633.HK,0.0012808551173764367,0.1281,2,0.0,0.0,0.0,0.0,0.00909498389877292,0.0,0.0,0.0,0.0,0.006275277509744321,0.0,0.0
000651.SZ,0.001280764793842429,0.1281,2,0.0072752955314294996,0.0,0.0,0.0,0.0,0.0,0.00809388199467965,0.0,0.0,0.0,0.0,0.0
